ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
42024191,中古マンション等,,42201,長崎県,長崎市,赤迫,道ノ尾,10,３ＬＤＫ,75,,,,平成22年,ＲＣ,住宅,,,,,,,,2012年第１四半期,未改装,,7.278753600952829
42002411,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,100.0,2015年第１四半期,改装済,,6.944482672150168
42019504,中古マンション等,,42201,長崎県,長崎市,五島町,長崎(長崎),6,２ＤＫ,50,,,,昭和49年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第３四半期,改装済,,6.698970004336019
42016098,中古マンション等,,42201,長崎県,長崎市,大園町,道ノ尾,20,４ＬＤＫ,75,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第３四半期,未改装,,7.230448921378274
42018785,中古マンション等,,42201,長崎県,長崎市,赤迫,道ノ尾,10,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,,,,2011年第１四半期,未改装,,7.3222192947339195
42018168,中古マンション等,,42202,長崎県,佐世保市,湊町,佐世保,,３ＬＤＫ,85,,,,平成21年,ＲＣ,住宅,,,,,,,,2010年第１四半期,,,7.462397997898956
42018653,中古マンション等,,42204,長崎県,諫早市,栄町,諫早,24,４ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,住宅,,,,,,,2014年第４四半期,,,7.361727836017593
42033651,中古マンション等,,42201,長崎県,長崎市,田中町,,,４ＬＤＫ,75,,,,,ＲＣ,住宅,,,,,,,,2008年第１四半期,改装済,,7.113943352306837
42005644,中古マンション等,,42202,長崎県,佐世保市,浜田町,佐世保,23,１ＬＤＫ,80,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,500.0,2017年第３四半期,改装済,,7.3979400086720375
42000537,中古マンション等,,42201,長崎県,長崎市,大浦町,長崎(長崎),24,３ＬＤＫ,70,,,,平成12年,,,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,未改装,,7.477121254719663
42000980,中古マンション等,,42201,長崎県,長崎市,川平町,西浦上,30分?60分,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,未改装,,7.079181246047625
42033342,中古マンション等,,42201,長崎県,長崎市,大浜町,,,,100,,,,,ＳＲＣ,住宅,,,,,,,,2007年第４四半期,,,7.113943352306837
42028194,中古マンション等,,42201,長崎県,長崎市,茂里町,浦上,7,３ＬＤＫ,70,,,,平成19年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第３四半期,未改装,,7.278753600952829
42004233,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,３ＬＤＫ,70,,,,平成12年,ＳＲＣ,住宅,住宅,,,,,,,2016年第１四半期,未改装,,7.041392685158225
42029998,中古マンション等,,42201,長崎県,長崎市,畝刈町,,,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,,,,2009年第１四半期,未改装,調停・競売等,6.7923916894982534
42000638,中古マンション等,,42201,長崎県,長崎市,大橋町,西浦上,15,２ＬＤＫ,60,,,,昭和61年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第４四半期,未改装,,7.041392685158225
42000471,中古マンション等,,42201,長崎県,長崎市,恵美須町,長崎(長崎),5,４ＬＤＫ,95,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2017年第１四半期,未改装,,7.491361693834273
42017030,中古マンション等,,42201,長崎県,長崎市,平和町,浦上,15,１Ｋ,20,,,,昭和64年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第２四半期,未改装,,6.57978359661681
42005525,中古マンション等,,42202,長崎県,佐世保市,早岐,早岐,2,４ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2017年第２四半期,未改装,,7.3222192947339195
42033298,中古マンション等,,42201,長崎県,長崎市,恵美須町,,,２ＬＤＫ,55,,,,昭和59年,ＲＣ,住宅,,,,,,,,2007年第３四半期,未改装,,6.903089986991944
42005382,中古マンション等,,42202,長崎県,佐世保市,天満町,佐世保,25,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,住宅,,,,,,,2015年第２四半期,未改装,,7.518513939877887
42025420,中古マンション等,,42202,長崎県,佐世保市,栄町,佐世保,18,３ＬＤＫ,80,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第４四半期,未改装,,7.491361693834273
42020981,中古マンション等,,42202,長崎県,佐世保市,稲荷町,佐世保,18,３ＬＤＫ,65,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第３四半期,改装済,,7.0
42000667,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,４ＬＤＫ,95,,,,平成11年,ＳＲＣ,,住宅,,,,準住居地域,60.0,200.0,2018年第１四半期,改装済,,7.361727836017593
42001927,中古マンション等,,42201,長崎県,長崎市,田中町,肥前古賀,30分?60分,３ＬＤＫ,70,,,,平成8年,ＲＣ,,住宅,,,,準住居地域,,,2018年第２四半期,未改装,,7.113943352306837
42000269,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,14,４ＬＤＫ,95,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第２四半期,未改装,,7.431363764158987
42020200,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,5,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,近隣商業地域,60.0,300.0,2011年第３四半期,未改装,,7.079181246047625
42031675,中古マンション等,,42202,長崎県,佐世保市,白南風町,佐世保,1,２ＬＤＫ,65,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第２四半期,未改装,,7.301029995663981
42030600,中古マンション等,,42201,長崎県,長崎市,新地町,長崎(長崎),20,３ＤＫ,50,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第４四半期,未改装,,6.929418925714293
42004857,中古マンション等,,42202,長崎県,佐世保市,島瀬町,佐世保,14,２ＬＤＫ,70,,,,平成14年,,,住宅,,,,,,,2017年第３四半期,未改装,,7.278753600952829
42018519,中古マンション等,,42204,長崎県,諫早市,永昌東町,諫早,,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,,,,2010年第１四半期,未改装,,7.146128035678238
42002998,中古マンション等,,42201,長崎県,長崎市,古町,長崎(長崎),15,１ＤＫ,25,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第３四半期,改装済,,6.832508912706237
42003685,中古マンション等,,42201,長崎県,長崎市,寄合町,長崎(長崎),26,４ＬＤＫ,80,,,,,ＳＲＣ,,住宅,,,,,,,2019年第３四半期,未改装,,7.3979400086720375
42003392,中古マンション等,,42201,長崎県,長崎市,南山手町,長崎(長崎),30分?60分,１ＬＤＫ,50,,,,,ＲＣ,住宅,,,,,,,,2015年第３四半期,未改装,,7.431363764158987
42027033,中古マンション等,,42201,長崎県,長崎市,金屋町,長崎(長崎),9,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第３四半期,改装済,,7.414973347970818
42024314,中古マンション等,,42201,長崎県,長崎市,馬町,長崎(長崎),15,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,改装済,,7.278753600952829
42006347,中古マンション等,,42202,長崎県,佐世保市,万津町,佐世保,7,２ＬＤＫ,70,,,,,,,住宅,,,,,,,2018年第１四半期,改装済,,7.380211241711606
42017090,中古マンション等,,42201,長崎県,長崎市,浜町,思案橋,1,オープンフロア,50,,,,昭和64年,ＳＲＣ,店舗,,,,,商業地域,80.0,800.0,2010年第４四半期,未改装,,7.146128035678238
42016331,中古マンション等,,42201,長崎県,長崎市,川平町,,,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,,,,,,,,2010年第１四半期,,,7.0
42030629,中古マンション等,,42201,長崎県,長崎市,住吉台町,,,,70,,,,,ＲＣ,住宅,,,,,,,,2009年第３四半期,,,6.929418925714293
42017267,中古マンション等,,42201,長崎県,長崎市,万才町,大波止,5,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第１四半期,改装済,,7.380211241711606
42000680,中古マンション等,,42201,長崎県,長崎市,大浜町,長崎(長崎),1H?1H30,３ＬＤＫ,90,,,,平成11年,ＳＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2016年第３四半期,未改装,,7.2552725051033065
42033309,中古マンション等,,42201,長崎県,長崎市,大浦町,長崎(長崎),24,２ＬＤＫ,55,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,未改装,,7.3222192947339195
42022715,中古マンション等,,42204,長崎県,諫早市,永昌東町,諫早,3,４ＬＤＫ,85,,,,,ＲＣ,住宅,,,,,,,,2011年第４四半期,,調停・競売等,7.079181246047625
42030620,中古マンション等,,42201,長崎県,長崎市,新戸町,,,４ＬＤＫ,80,,,,平成10年,ＲＣ,住宅,,,,,,,,2009年第３四半期,未改装,,7.230448921378274
42004242,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,４ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,,,,2015年第１四半期,未改装,,6.977723605288848
42000848,中古マンション等,,42201,長崎県,長崎市,金屋町,長崎(長崎),7,４ＬＤＫ,85,,,,平成11年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2017年第２四半期,未改装,,7.447158031342219
42033580,中古マンション等,,42201,長崎県,長崎市,新戸町,長崎(長崎),1H?1H30,３ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2008年第３四半期,未改装,,7.2552725051033065
42007144,中古マンション等,,42204,長崎県,諫早市,永昌東町,諫早,6,４ＬＤＫ,115,,,,,ＳＲＣ,住宅,住宅,,,,,,,2015年第１四半期,未改装,,7.380211241711606
42002228,中古マンション等,,42201,長崎県,長崎市,戸町,長崎(長崎),30分?60分,４ＬＤＫ,75,,,,,ＲＣ,住宅,住宅,,,,,,,2016年第３四半期,,調停・競売等,7.301029995663981
42027790,中古マンション等,,42201,長崎県,長崎市,滑石,道ノ尾,5,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第１四半期,未改装,,7.079181246047625
42000855,中古マンション等,,42201,長崎県,長崎市,樺島町,長崎(長崎),9,,80,,,,,,,住宅,,,,,,,2019年第３四半期,,,7.477121254719663
42004971,中古マンション等,,42202,長崎県,佐世保市,白南風町,佐世保,3,,100,,,,,,,住宅,,,,商業地域,,,2018年第１四半期,,,7.491361693834273
42004325,中古マンション等,,42202,長崎県,佐世保市,祇園町,佐世保,15,２ＬＤＫ,60,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,未改装,,6.8750612633917
42016781,中古マンション等,,42201,長崎県,長崎市,田中町,,,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2010年第１四半期,未改装,,7.041392685158225
42034894,中古マンション等,,42204,長崎県,諫早市,福田町,東諫早,4,４ＬＤＫ,80,,,,平成11年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第２四半期,未改装,,7.146128035678238
42033717,中古マンション等,,42201,長崎県,長崎市,中小島,,,２ＬＤＫ,65,,,,,ＳＲＣ,住宅,,,,,,,,2008年第３四半期,未改装,,6.698970004336019
42004210,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H?1H30,３ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第４四半期,未改装,,6.740362689494244
42000077,中古マンション等,,42201,長崎県,長崎市,赤迫,道ノ尾,11,４ＬＤＫ,80,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,未改装,,7.361727836017593
42002859,中古マンション等,,42201,長崎県,長崎市,平野町,浦上,12,３ＬＤＫ,85,,,,平成16年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第４四半期,未改装,,7.505149978319906
42002039,中古マンション等,,42201,長崎県,長崎市,筑後町,長崎(長崎),8,３ＬＤＫ,50,,,,昭和60年,ＲＣ,住宅,住宅,,,,,,,2015年第４四半期,未改装,,6.982271233039568
42025593,中古マンション等,,42202,長崎県,佐世保市,ハウステンボス町,ハウステンボス,17,２ＬＤＫ,60,,,,平成9年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第４四半期,未改装,,6.954242509439325
42030242,中古マンション等,,42201,長崎県,長崎市,金屋町,長崎(長崎),,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,,,,2009年第４四半期,未改装,,7.342422680822207
