ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
7043732,中古マンション等,,7203,福島県,郡山市,桑野,郡山(福島),30分?60分,３ＬＤＫ,55,,,,平成4年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第１四半期,未改装,,7.0
7033532,中古マンション等,,7203,福島県,郡山市,長者,郡山(福島),23,２ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第２四半期,未改装,,7.041392685158225
7041659,中古マンション等,,7203,福島県,郡山市,富久山町久保田,郡山(福島),16,２ＬＤＫ,60,,,,平成11年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第３四半期,未改装,,7.041392685158225
7040465,中古マンション等,,7203,福島県,郡山市,備前舘,郡山(福島),30分?60分,４ＬＤＫ,95,,,,,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第２四半期,未改装,,7.361727836017593
7000920,中古マンション等,,7201,福島県,福島市,御倉町,福島(福島),13,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第２四半期,未改装,,7.230448921378274
7006569,中古マンション等,,7203,福島県,郡山市,開成,郡山(福島),30分?60分,２ＤＫ,45,,,,昭和49年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,未改装,,6.447158031342219
7027933,中古マンション等,,7201,福島県,福島市,信夫山,福島(福島),28,２ＬＤＫ,60,,,,昭和46年,ＳＲＣ,住宅,,,,,市街化調整区域,70.0,200.0,2013年第１四半期,未改装,,6.544068044350276
7026886,中古マンション等,,7201,福島県,福島市,五月町,福島(福島),7,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,7.230448921378274
7003088,中古マンション等,,7201,福島県,福島市,三河南町,福島(福島),3,２ＬＤＫ,55,,,,平成28年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2018年第１四半期,未改装,,7.361727836017593
7039194,中古マンション等,,7201,福島県,福島市,丸子,福島(福島),30分?60分,４ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,改装済,,6.838849090737256
7036073,中古マンション等,,7201,福島県,福島市,北五老内町,福島(福島),26,３ＬＤＫ,135,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,改装済,,7.204119982655925
7027384,中古マンション等,,7201,福島県,福島市,栄町,福島(福島),5,３ＬＤＫ,65,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第４四半期,未改装,,7.278753600952829
7028501,中古マンション等,,7201,福島県,福島市,伏拝,南福島,6,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第３四半期,未改装,,6.204119982655925
7038329,中古マンション等,,7204,福島県,いわき市,平,いわき,11,３ＬＤＫ,85,,,,平成12年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第２四半期,改装済,,7.278753600952829
7002098,中古マンション等,,7201,福島県,福島市,仲間町,福島(福島),15,１ＤＫ,20,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第３四半期,未改装,,6.518513939877887
7045315,中古マンション等,,7204,福島県,いわき市,桜ケ丘,湯本,30分?60分,２ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第１四半期,,,6.944482672150168
7009243,中古マンション等,,7203,福島県,郡山市,富久山町八山田,郡山(福島),30分?60分,３ＬＤＫ,60,,,,平成4年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第１四半期,改装済,,6.973127853599698
7038672,中古マンション等,,7203,福島県,郡山市,栄町,郡山(福島),24,２ＬＤＫ,50,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,改装済,,6.838849090737256
7002388,中古マンション等,,7201,福島県,福島市,野田町,福島(福島),12,２ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第３四半期,改装済,,7.342422680822207
7007115,中古マンション等,,7203,福島県,郡山市,桑野,郡山(福島),30分?60分,３ＬＤＫ,70,,,,平成24年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,未改装,,7.342422680822207
7041168,中古マンション等,,7203,福島県,郡山市,字燧田,郡山(福島),10,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第１四半期,未改装,,7.3222192947339195
7008667,中古マンション等,,7203,福島県,郡山市,麓山,郡山(福島),26,２ＬＤＫ,65,,,,昭和50年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2019年第１四半期,未改装,,6.698970004336019
7003327,中古マンション等,,7201,福島県,福島市,南矢野目,福島(福島),30分?60分,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第２四半期,改装済,,7.447158031342219
7008047,中古マンション等,,7203,福島県,郡山市,鶴見坦,郡山(福島),25,４ＬＤＫ,85,,,,平成21年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第２四半期,改装済,,7.342422680822207
7025360,中古マンション等,,7203,福島県,郡山市,栄町,郡山(福島),24,１ＤＫ,30,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第３四半期,未改装,,6.301029995663981
7001868,中古マンション等,,7201,福島県,福島市,清明町,福島(福島),10,２ＬＤＫ,55,,,,昭和52年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第２四半期,未改装,,5.8750612633917
7000500,中古マンション等,,7201,福島県,福島市,上町,福島(福島),10,３ＤＫ,60,,,,昭和64年,ＳＲＣ,,住宅,,,,商業地域,80.0,500.0,2019年第２四半期,未改装,,7.113943352306837
7002255,中古マンション等,,7201,福島県,福島市,中町,福島(福島),9,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.57978359661681
7025711,中古マンション等,,7203,福島県,郡山市,清水台,郡山(福島),11,１Ｋ,20,,,,平成2年,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2014年第４四半期,未改装,,6.3979400086720375
7008049,中古マンション等,,7203,福島県,郡山市,鶴見坦,郡山(福島),28,３ＬＤＫ,70,,,,平成21年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第２四半期,,,7.380211241711606
7046493,中古マンション等,,7204,福島県,いわき市,平,いわき,14,３ＬＤＫ＋Ｓ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,7.3222192947339195
7006074,中古マンション等,,7203,福島県,郡山市,駅前,郡山(福島),6,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.447158031342219
7007933,中古マンション等,,7203,福島県,郡山市,長者,郡山(福島),26,４ＬＤＫ,80,,,,平成16年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2017年第２四半期,未改装,,7.3222192947339195
7007530,中古マンション等,,7203,福島県,郡山市,清水台,郡山(福島),9,２ＤＫ,50,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第４四半期,未改装,,6.968482948553935
