ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
26021071,中古マンション等,,26204,京都府,宇治市,伊勢田町,伊勢田,4,４ＬＤＫ,90,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,改装済,,7.230448921378274
26017001,中古マンション等,,26110,京都府,京都市山科区,東野門口町,東野(京都),3,２ＤＫ,50,,,,昭和50年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第１四半期,未改装,,6.832508912706237
26011081,中古マンション等,,26108,京都府,京都市右京区,梅津南広町,太秦天神川,16,１ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2016年第３四半期,未改装,,7.3222192947339195
26074676,中古マンション等,,26108,京都府,京都市右京区,西院平町,西院(阪急),6,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2007年第２四半期,未改装,,6.301029995663981
26011309,中古マンション等,,26108,京都府,京都市右京区,西院久保田町,西京極,11,２ＤＫ,35,,,,昭和51年,ＲＣ,,住宅,,,,工業地域,60.0,200.0,2019年第２四半期,未改装,,6.633468455579586
26070724,中古マンション等,,26103,京都府,京都市左京区,高野東開町,元田中,6,３ＬＤＫ,60,,,,昭和56年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第１四半期,未改装,,7.342422680822207
26046456,中古マンション等,,26104,京都府,京都市中京区,乾学区,大宮(京都),1,１ＤＫ,15,,,,昭和57年,ＳＲＣ、ＲＣ,住宅,,,,,商業地域,80.0,700.0,2012年第２四半期,未改装,,6.5910646070264995
26048700,中古マンション等,,26106,京都府,京都市下京区,永松学区,清水五条,5,２ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,未改装,,7.301029995663981
26010905,中古マンション等,,26108,京都府,京都市右京区,梅津大縄場町,松尾大社,11,３ＬＤＫ,80,,,,昭和53年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,未改装,,6.845098040014257
26061199,中古マンション等,,26210,京都府,八幡市,八幡,八幡市,11,３ＬＤＫ,60,,,,昭和52年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第１四半期,未改装,,6.778151250383644
26035401,中古マンション等,,26102,京都府,京都市上京区,春日学区,神宮丸太町,7,１ＤＫ,15,,,,平成5年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第４四半期,改装済,,6.740362689494244
