ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
15005658,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,8,３ＬＤＫ,80,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,,7.146128035678238
15039213,中古マンション等,,15103,新潟県,新潟市中央区,堀之内南,新潟,20,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2014年第１四半期,改装済,,7.204119982655925
15003794,中古マンション等,,15103,新潟県,新潟市中央区,笹口,新潟,5,３ＬＤＫ,70,,,,平成31年,,,住宅,,,,,,,2019年第３四半期,未改装,,7.556302500767288
15038438,中古マンション等,,15103,新潟県,新潟市中央区,関新,関屋(新潟),8,３ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第２四半期,未改装,,7.3222192947339195
15064554,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),9,３ＬＤＫ,60,,,,昭和53年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第３四半期,未改装,,6.57978359661681
15029052,中古マンション等,,15222,新潟県,上越市,板倉区針,北新井,30分?60分,４ＬＤＫ,100,,,,平成10年,ＲＣ,住宅,住宅,,,,都市計画区域外,,,2017年第３四半期,未改装,,6.845098040014257
15039172,中古マンション等,,15103,新潟県,新潟市中央区,東幸町,新潟,16,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第３四半期,未改装,,6.897627091290442
15004604,中古マンション等,,15103,新潟県,新潟市中央区,西厩島町,新潟,24,２ＤＫ,60,,,,昭和49年,,住宅,その他,,,,近隣商業地域,80.0,300.0,2017年第４四半期,未改装,,6.113943352306837
15079778,中古マンション等,,15103,新潟県,新潟市中央区,上大川前通,新潟,21,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2007年第２四半期,,,7.342422680822207
15003845,中古マンション等,,15103,新潟県,新潟市中央区,三和町,新潟,14,４ＬＤＫ,100,,,,平成16年,ＳＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第４四半期,,,7.531478917042255
15004674,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,26,３ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第２四半期,未改装,,7.623249290397901
15005472,中古マンション等,,15103,新潟県,新潟市中央区,堀之内南,新潟,20,４ＬＤＫ,85,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,改装済,,7.3222192947339195
15074522,中古マンション等,,15222,新潟県,上越市,春日山町,春日山,3,４ＬＤＫ,85,,,,,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第４四半期,未改装,,7.342422680822207
15080188,中古マンション等,,15103,新潟県,新潟市中央区,西湊町通,新潟,30分?60分,１Ｋ,20,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第３四半期,未改装,,6.5910646070264995
15041689,中古マンション等,,15107,新潟県,新潟市西区,小針,青山(新潟),21,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2010年第４四半期,改装済,,7.079181246047625
15055377,中古マンション等,,15103,新潟県,新潟市中央区,南笹口,新潟,10,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,7.361727836017593
15062032,中古マンション等,,15222,新潟県,上越市,本町,高田(新潟),3,４ＬＤＫ,85,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2011年第４四半期,,,7.447158031342219
15076692,中古マンション等,,15222,新潟県,上越市,春日山町,春日山,3,４ＬＤＫ,95,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第１四半期,未改装,,7.414973347970818
15003499,中古マンション等,,15103,新潟県,新潟市中央区,川岸町,白山(新潟),5,１ＤＫ,55,,,,平成5年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2017年第３四半期,改装済,,6.8750612633917
15003309,中古マンション等,,15103,新潟県,新潟市中央区,上近江,新潟,30分?60分,４ＬＤＫ,90,,,,平成17年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第１四半期,未改装,,7.431363764158987
15080344,中古マンション等,,15103,新潟県,新潟市中央区,古町通,新潟,29,２ＤＫ,50,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第３四半期,未改装,,6.732393759822968
15077517,中古マンション等,,15222,新潟県,上越市,本町,高田(新潟),11,１ＤＫ,20,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第４四半期,改装済,,6.57978359661681
15080330,中古マンション等,,15103,新潟県,新潟市中央区,二葉町,新潟,30分?60分,１ＤＫ,35,,,,昭和64年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第４四半期,未改装,,6.6020599913279625
15064567,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),8,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第１四半期,未改装,調停・競売等,7.0
15054911,中古マンション等,,15103,新潟県,新潟市中央区,古町通,新潟,29,３ＬＤＫ,55,,,,,ＳＲＣ,住宅,,,,,,,,2013年第４四半期,,,6.991226075692495
15003971,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,25,２ＤＫ,50,,,,昭和48年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第１四半期,,,6.662757831681574
15004667,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,26,２ＬＤＫ,85,,,,平成21年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第２四半期,未改装,,7.5910646070264995
15080134,中古マンション等,,15103,新潟県,新潟市中央区,鳥屋野,新潟,1H?1H30,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第３四半期,,,6.903089986991944
15084698,中古マンション等,,15204,新潟県,三条市,東三条,東三条,3,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第２四半期,未改装,,7.176091259055681
15047750,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,23,３ＤＫ,40,,,,昭和56年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第３四半期,未改装,,6.57978359661681
15020507,中古マンション等,,15206,新潟県,新発田市,住吉町,西新発田,4,２ＬＤＫ,65,,,,平成19年,ＲＣ,,住宅,,,,近隣商業地域,60.0,200.0,2017年第３四半期,改装済,,7.2552725051033065
15005306,中古マンション等,,15103,新潟県,新潟市中央区,古町通,白山(新潟),15,２ＤＫ,40,,,,昭和62年,ＳＲＣ,住宅,住宅,,,,商業地域,,,2018年第２四半期,未改装,,6.740362689494244
15080569,中古マンション等,,15103,新潟県,新潟市中央区,米山,新潟,8,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第３四半期,改装済,,7.278753600952829
15079706,中古マンション等,,15103,新潟県,新潟市中央区,近江,新潟,,３ＬＤＫ,55,,,,昭和50年,ＳＲＣ,住宅,,,,,,,,2007年第２四半期,改装済,,6.653212513775344
15044968,中古マンション等,,15202,新潟県,長岡市,大手通,長岡,6,１ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第３四半期,未改装,,7.278753600952829
15004951,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,10,４ＬＤＫ,95,,,,平成19年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2018年第４四半期,未改装,,7.544068044350276
15038787,中古マンション等,,15103,新潟県,新潟市中央区,天神,新潟,3,３ＬＤＫ,75,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第３四半期,改装済,,7.477121254719663
15040885,中古マンション等,,15103,新潟県,新潟市中央区,堀之内南,新潟,18,１ＬＤＫ,65,,,,昭和54年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第１四半期,改装済,,6.6020599913279625
15063624,中古マンション等,,15202,新潟県,長岡市,表町,長岡,9,,65,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第４四半期,,,6.977723605288848
15054691,中古マンション等,,15103,新潟県,新潟市中央区,東幸町,新潟,19,１ＬＤＫ,45,,,,平成2年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,未改装,,6.8750612633917
15045417,中古マンション等,,15202,新潟県,長岡市,渡里町,長岡,14,２ＤＫ,45,,,,,ＲＣ,住宅,,,,,,,,2014年第１四半期,未改装,,6.778151250383644
15003767,中古マンション等,,15103,新潟県,新潟市中央区,幸西,新潟,19,３ＬＤＫ,65,,,,平成6年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第４四半期,未改装,,7.113943352306837
15058900,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,21,２ＤＫ,40,,,,昭和56年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第３四半期,改装済,,6.633468455579586
15009208,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),9,３ＬＤＫ,70,,,,昭和51年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第２四半期,未改装,,6.7558748556724915
15039049,中古マンション等,,15103,新潟県,新潟市中央区,東堀前通,白山(新潟),21,３ＤＫ,45,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2014年第３四半期,未改装,,6.778151250383644
15005076,中古マンション等,,15103,新潟県,新潟市中央区,東幸町,新潟,16,２ＬＤＫ,75,,,,平成2年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第３四半期,改装済,,7.146128035678238
15083078,中古マンション等,,15202,新潟県,長岡市,学校町,長岡,15,３ＬＤＫ,55,,,,平成5年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第１四半期,改装済,,7.146128035678238
15003346,中古マンション等,,15103,新潟県,新潟市中央区,上大川前通,新潟,24,３ＬＤＫ,65,,,,,,,住宅,,,,商業地域,80.0,600.0,2018年第３四半期,未改装,,7.0
15005807,中古マンション等,,15103,新潟県,新潟市中央区,女池,新潟,30分?60分,３ＬＤＫ,60,,,,平成4年,,,住宅,,,,第１種住居地域,60.0,200.0,2017年第４四半期,未改装,,7.079181246047625
15039171,中古マンション等,,15103,新潟県,新潟市中央区,東幸町,新潟,21,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,改装済,,6.903089986991944
15004725,中古マンション等,,15103,新潟県,新潟市中央区,西堀前通,新潟,26,３ＬＤＫ,75,,,,平成14年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2017年第１四半期,未改装,,7.361727836017593
15004703,中古マンション等,,15103,新潟県,新潟市中央区,西堀通,新潟,30分?60分,３ＬＤＫ,65,,,,,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第１四半期,未改装,,6.778151250383644
15048495,中古マンション等,,15103,新潟県,新潟市中央区,東幸町,新潟,20,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第４四半期,改装済,,6.977723605288848
15081676,中古マンション等,,15107,新潟県,新潟市西区,青山,青山(新潟),9,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第３四半期,,,6.954242509439325
15005025,中古マンション等,,15103,新潟県,新潟市中央区,万代,新潟,15,４ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第２四半期,未改装,,7.531478917042255
15058990,中古マンション等,,15103,新潟県,新潟市中央区,関新,,,１ＤＫ,45,,,,平成4年,ＳＲＣ,住宅,,,,,,,,2009年第３四半期,未改装,,6.778151250383644
15047748,中古マンション等,,15103,新潟県,新潟市中央区,下大川前通,新潟,25,３ＬＤＫ,95,,,,平成22年,ＲＣ,住宅,,,,,,,,2012年第３四半期,未改装,,7.544068044350276
15053547,中古マンション等,,15103,新潟県,新潟市中央区,幸町,新潟,16,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,改装済,,7.230448921378274
15075230,中古マンション等,,15222,新潟県,上越市,本町,高田(新潟),2,２ＤＫ,40,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第２四半期,未改装,関係者間取引,6.7923916894982534
