ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
33050858,中古マンション等,,33102,岡山県,岡山市中区,下,東岡山,11,３ＬＤＫ,55,,,,平成7年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第４四半期,未改装,,6.929418925714293
33003615,中古マンション等,,33101,岡山県,岡山市北区,柳町,岡山,16,２ＬＤＫ,60,,,,平成26年,ＲＣ,,その他,,,,商業地域,80.0,400.0,2018年第３四半期,未改装,,7.361727836017593
33052140,中古マンション等,,33202,岡山県,倉敷市,老松町,倉敷,15,２ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第４四半期,改装済,,6.973127853599698
33050863,中古マンション等,,33102,岡山県,岡山市中区,下,東岡山,10,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第４四半期,未改装,,6.892094602690481
33049876,中古マンション等,,33101,岡山県,岡山市北区,桑田町,岡山,16,３ＬＤＫ,70,,,,昭和58年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第４四半期,改装済,,6.799340549453582
33029483,中古マンション等,,33102,岡山県,岡山市中区,藤原西町,高島(岡山),14,３ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第１四半期,改装済,,7.041392685158225
33047565,中古マンション等,,33202,岡山県,倉敷市,昭和,倉敷,8,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,,7.380211241711606
33027926,中古マンション等,,33101,岡山県,岡山市北区,西古松西町,大元,9,３ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第１四半期,未改装,,7.041392685158225
33038589,中古マンション等,,33101,岡山県,岡山市北区,駅前町,岡山,5,２ＬＤＫ,60,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2013年第４四半期,未改装,,7.342422680822207
33039702,中古マンション等,,33101,岡山県,岡山市北区,野田屋町,岡山,9,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第１四半期,未改装,,7.544068044350276
