ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
18021078,中古マンション等,,18201,福井県,福井市,西木田,福井(福井),30分?60分,３ＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第３四半期,未改装,調停・競売等,6.477121254719663
18000686,中古マンション等,,18201,福井県,福井市,花月,福井(福井),25,１Ｋ,20,,,,平成2年,,,住宅,,,,近隣商業地域,80.0,300.0,2018年第３四半期,未改装,,6.342422680822207
18018307,中古マンション等,,18201,福井県,福井市,江端町,江端,6,３ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第３四半期,未改装,,7.146128035678238
18002748,中古マンション等,,18201,福井県,福井市,日之出,福井(福井),7,１Ｒ,35,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2017年第２四半期,改装済,,6.9344984512435675
18015503,中古マンション等,,18201,福井県,福井市,文京,西別院,4,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第１四半期,未改装,,7.301029995663981
18011322,中古マンション等,,18201,福井県,福井市,米松,福井口,15,２ＬＤＫ,60,,,,平成17年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第２四半期,未改装,,7.204119982655925
18002224,中古マンション等,,18201,福井県,福井市,西方,福井(福井),23,３ＬＤＫ,75,,,,平成10年,ＲＣ,住宅,住宅,,,,準工業地域,80.0,200.0,2015年第２四半期,,,7.146128035678238
18015194,中古マンション等,,18201,福井県,福井市,成和,福井(福井),30分?60分,２ＬＤＫ,50,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第２四半期,未改装,,6.724275869600789
18016536,中古マンション等,,18201,福井県,福井市,開発,越前開発,13,４ＬＤＫ,110,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第３四半期,未改装,,7.531478917042255
18002967,中古マンション等,,18201,福井県,福井市,文京,日華化学前,8,３ＬＤＫ,90,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第３四半期,改装済,,7.2552725051033065
18002947,中古マンション等,,18201,福井県,福井市,文京,西別院,7,３ＬＤＫ,70,,,,平成14年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第３四半期,未改装,,7.204119982655925
18010142,中古マンション等,,18201,福井県,福井市,長本町,越前開発,3,５ＬＤＫ,95,,,,平成10年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第１四半期,未改装,,7.2552725051033065
18001830,中古マンション等,,18201,福井県,福井市,中央,福井(福井),4,１ＬＤＫ,55,,,,平成22年,ＳＲＣ,,住宅,,,,商業地域,80.0,600.0,2018年第３四半期,未改装,,7.2552725051033065
18010200,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),25,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,未改装,,7.414973347970818
18002730,中古マンション等,,18201,福井県,福井市,日之出,新福井,1,１ＬＤＫ,35,,,,平成3年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2019年第４四半期,改装済,,6.99563519459755
18010441,中古マンション等,,18201,福井県,福井市,成和,福井(福井),24,２ＬＤＫ,65,,,,平成15年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第２四半期,未改装,,6.079181246047625
18003445,中古マンション等,,18201,福井県,福井市,四ツ井,福井(福井),20,１Ｋ,20,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第３四半期,改装済,,6.342422680822207
18009922,中古マンション等,,18201,福井県,福井市,成和,福井(福井),30分?60分,１ＤＫ,30,,,,平成5年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第４四半期,未改装,,6.4623979978989565
18010360,中古マンション等,,18201,福井県,福井市,日之出,福井(福井),6,２ＬＤＫ,45,,,,平成3年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第１四半期,未改装,,6.892094602690481
18017191,中古マンション等,,18201,福井県,福井市,西開発,越前開発,12,２ＬＤＫ,60,,,,平成13年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,未改装,,7.041392685158225
18015390,中古マンション等,,18201,福井県,福井市,二の宮,田原町(福井),16,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第３四半期,未改装,,7.176091259055681
18021295,中古マンション等,,18201,福井県,福井市,文京,福井(福井),30分?60分,３ＬＤＫ,70,,,,平成13年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2008年第３四半期,改装済,,7.204119982655925
18002360,中古マンション等,,18201,福井県,福井市,日光,福井(福井),30分?60分,２ＬＤＫ,70,,,,平成4年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,7.079181246047625
18002175,中古マンション等,,18201,福井県,福井市,西開発,越前開発,13,３ＤＫ,50,,,,,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第３四半期,未改装,,6.778151250383644
18001047,中古マンション等,,18201,福井県,福井市,経田,福井(福井),30分?60分,４ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第３四半期,未改装,調停・競売等,7.113943352306837
18011311,中古マンション等,,18201,福井県,福井市,四ツ井,福井口,7,１ＬＤＫ,45,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第１四半期,改装済,,6.778151250383644
18011365,中古マンション等,,18201,福井県,福井市,和田東,福井(福井),30分?60分,２ＬＤＫ,60,,,,平成16年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第４四半期,未改装,,7.113943352306837
18016876,中古マンション等,,18201,福井県,福井市,城東,福井(福井),18,３ＬＤＫ,70,,,,,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第２四半期,未改装,,6.977723605288848
18011961,中古マンション等,,18201,福井県,福井市,中央,福井(福井),3,１Ｋ,30,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第１四半期,未改装,,7.146128035678238
18012533,中古マンション等,,18201,福井県,福井市,文京,西別院,5,２ＬＤＫ,55,,,,平成8年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第２四半期,,,6.954242509439325
18001461,中古マンション等,,18201,福井県,福井市,城東,福井(福井),18,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第４四半期,未改装,,7.146128035678238
18020651,中古マンション等,,18201,福井県,福井市,経田,八ツ島,18,３ＬＤＫ,75,,,,平成12年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2007年第４四半期,未改装,調停・競売等,7.079181246047625
18010083,中古マンション等,,18201,福井県,福井市,問屋町,福井(福井),30分?60分,３ＬＤＫ,70,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第４四半期,未改装,,6.301029995663981
18015192,中古マンション等,,18201,福井県,福井市,成和,福井(福井),30分?60分,１Ｋ,20,,,,平成5年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第３四半期,,,6.176091259055681
18010608,中古マンション等,,18201,福井県,福井市,四ツ井,福井口,7,１Ｋ,20,,,,昭和63年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第２四半期,未改装,,5.954242509439325
18001747,中古マンション等,,18201,福井県,福井市,高柳,福井(福井),1H?1H30,３ＬＤＫ,80,,,,平成23年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2016年第４四半期,未改装,,7.380211241711606
18002180,中古マンション等,,18201,福井県,福井市,西開発,越前開発,9,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2015年第３四半期,未改装,,6.361727836017593
18009706,中古マンション等,,18201,福井県,福井市,大宮,福井(福井),30分?60分,３ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2014年第２四半期,,,7.146128035678238
18018402,中古マンション等,,18201,福井県,福井市,開発,福井(福井),30分?60分,３ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第４四半期,,,7.5910646070264995
18014910,中古マンション等,,18201,福井県,福井市,板垣,福井(福井),30分?60分,３ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第２四半期,改装済,,7.113943352306837
18010201,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),25,４ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,未改装,,7.380211241711606
18010469,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),18,１ＤＫ,20,,,,平成11年,鉄骨造,住宅,その他,,,,近隣商業地域,80.0,300.0,2014年第４四半期,改装済,,6.301029995663981
18017043,中古マンション等,,18201,福井県,福井市,中央,福井(福井),8,３ＬＤＫ,90,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第４四半期,未改装,,7.3979400086720375
18012604,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),17,１ＤＫ,30,,,,昭和64年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第４四半期,未改装,,6.3979400086720375
18017062,中古マンション等,,18201,福井県,福井市,中央,福井(福井),6,１ＬＤＫ,55,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第１四半期,未改装,,7.278753600952829
18017229,中古マンション等,,18201,福井県,福井市,日光,福井(福井),30分?60分,２ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第４四半期,改装済,,6.913813852383717
18000865,中古マンション等,,18201,福井県,福井市,加茂河原,福井(福井),30分?60分,１Ｋ,15,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2018年第４四半期,改装済,,6.113943352306837
18011066,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),15,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,未改装,,7.230448921378274
18017042,中古マンション等,,18201,福井県,福井市,中央,福井(福井),4,２ＬＤＫ,70,,,,平成22年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2013年第４四半期,,,7.447158031342219
18010752,中古マンション等,,18201,福井県,福井市,日光,福大前西福井,11,３ＬＤＫ,80,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第２四半期,未改装,,6.944482672150168
18010754,中古マンション等,,18201,福井県,福井市,日光,,,２ＬＤＫ,50,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第１四半期,未改装,調停・競売等,6.707570176097937
18015346,中古マンション等,,18201,福井県,福井市,西開発,越前開発,9,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第３四半期,改装済,,5.903089986991944
18016489,中古マンション等,,18201,福井県,福井市,大宮,田原町(福井),13,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第１四半期,改装済,,7.204119982655925
18020610,中古マンション等,,18201,福井県,福井市,木田,赤十字前,15,４ＬＤＫ,90,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第１四半期,未改装,,7.380211241711606
18003061,中古マンション等,,18201,福井県,福井市,宝永,福井(福井),16,１ＤＫ,30,,,,昭和64年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,未改装,,6.301029995663981
18010207,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),25,４ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,未改装,,7.380211241711606
18010205,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),25,３ＬＤＫ,85,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,未改装,,7.491361693834273
18012160,中古マンション等,,18201,福井県,福井市,西開発,越前開発,9,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第４四半期,未改装,,6.361727836017593
18001284,中古マンション等,,18201,福井県,福井市,志比口,福井口,6,１Ｋ,25,,,,,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2015年第４四半期,未改装,,6.740362689494244
18017053,中古マンション等,,18201,福井県,福井市,中央,福井(福井),4,３ＬＤＫ,125,,,,平成22年,ＳＲＣ,その他,,,,,商業地域,80.0,600.0,2013年第２四半期,未改装,,7.740362689494244
18020435,中古マンション等,,18201,福井県,福井市,江端町,江端,7,３ＬＤＫ,65,,,,平成9年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第３四半期,未改装,,7.113943352306837
18017193,中古マンション等,,18201,福井県,福井市,西開発,越前開発,9,１Ｋ,20,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第２四半期,未改装,,6.301029995663981
18003190,中古マンション等,,18201,福井県,福井市,松本,福井口,2,２ＬＤＫ,55,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第１四半期,未改装,調停・競売等,6.6127838567197355
18002220,中古マンション等,,18201,福井県,福井市,西方,福井(福井),24,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第１四半期,未改装,,7.3222192947339195
18010433,中古マンション等,,18201,福井県,福井市,文京,西別院,4,３ＬＤＫ,80,,,,昭和64年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第４四半期,未改装,,7.0
18011947,中古マンション等,,18201,福井県,福井市,中央,福井(福井),7,,20,,,,平成22年,ＲＣ,その他,,,,,商業地域,80.0,400.0,2011年第３四半期,,,6.544068044350276
18001833,中古マンション等,,18201,福井県,福井市,中央,福井(福井),11,３ＬＤＫ,130,,,,平成27年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,未改装,,7.799340549453582
18002588,中古マンション等,,18201,福井県,福井市,花堂南,花堂,6,２ＬＤＫ,45,,,,,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2019年第３四半期,未改装,,6.633468455579586
18012700,中古マンション等,,18201,福井県,福井市,南四ツ居,福井(福井),29,３ＬＤＫ,85,,,,平成23年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第３四半期,未改装,,7.462397997898956
18012884,中古マンション等,,18201,福井県,福井市,和田東,福井(福井),30分?60分,２ＬＤＫ,60,,,,平成16年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第１四半期,未改装,,7.146128035678238
18015347,中古マンション等,,18201,福井県,福井市,西開発,越前開発,9,１Ｋ,20,,,,平成2年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第３四半期,改装済,,5.8750612633917
18017047,中古マンション等,,18201,福井県,福井市,中央,福井(福井),5,,15,,,,平成22年,ＳＲＣ,駐車場,,,,,商業地域,80.0,600.0,2013年第３四半期,,,6.113943352306837
18010203,中古マンション等,,18201,福井県,福井市,北四ツ居,福井(福井),25,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,未改装,,7.3979400086720375
