ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
8066142,中古マンション等,,8217,茨城県,取手市,白山,西取手,5,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第４四半期,,,6.819543935541868
8053652,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,6,３ＬＤＫ,60,,,,平成5年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第３四半期,未改装,,6.176091259055681
8004616,中古マンション等,,8202,茨城県,日立市,幸町,日立,6,３ＬＤＫ,75,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第３四半期,未改装,,7.2552725051033065
8010906,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,5,３ＤＫ,60,,,,平成5年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第４四半期,改装済,,6.785329835010767
8020810,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,16,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2018年第４四半期,未改装,,7.3979400086720375
8071583,中古マンション等,,8220,茨城県,つくば市,並木,荒川沖,1H?1H30,４ＬＤＫ,100,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第２四半期,未改装,,7.380211241711606
8015771,中古マンション等,,8217,茨城県,取手市,西,取手,19,３ＬＤＫ,60,,,,昭和53年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第１四半期,未改装,,6.278753600952829
8010976,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫町,佐貫,13,３ＬＤＫ,70,,,,平成19年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第１四半期,未改装,,7.041392685158225
8056490,中古マンション等,,8217,茨城県,取手市,宮和田,藤代,7,２ＬＤＫ,55,,,,昭和56年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第１四半期,未改装,,6.531478917042255
8000767,中古マンション等,,8201,茨城県,水戸市,河和田,赤塚,13,３ＬＤＫ,70,,,,平成19年,,,,,,,第１種中高層住居専用地域,60.0,200.0,2019年第３四半期,,,7.176091259055681
8027250,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,15,２ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2010年第４四半期,改装済,,6.9084850188786495
8015134,中古マンション等,,8217,茨城県,取手市,井野台,西取手,14,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2015年第１四半期,未改装,,7.041392685158225
8044137,中古マンション等,,8201,茨城県,水戸市,南町,水戸,13,２ＤＫ,50,,,,昭和53年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第４四半期,未改装,,6.6020599913279625
8015760,中古マンション等,,8217,茨城県,取手市,西,取手,23,３ＬＤＫ,65,,,,昭和61年,鉄骨造,,住宅,,,,第２種住居地域,60.0,200.0,2018年第３四半期,改装済,,7.0
8049120,中古マンション等,,8217,茨城県,取手市,白山,西取手,6,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第４四半期,改装済,,6.8750612633917
8063055,中古マンション等,,8217,茨城県,取手市,台宿,取手,9,１ＬＤＫ,30,,,,昭和62年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,,,2007年第２四半期,改装済,,6.342422680822207
8028825,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,8,２ＤＫ,65,,,,平成21年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2019年第２四半期,未改装,,7.278753600952829
8064722,中古マンション等,,8217,茨城県,取手市,台宿,取手,9,１Ｋ,15,,,,昭和62年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第１四半期,未改装,,6.113943352306837
8015714,中古マンション等,,8217,茨城県,取手市,取手,取手,9,３ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第２四半期,改装済,,6.99563519459755
