ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
17021554,中古マンション等,,17201,石川県,金沢市,東山,金沢,,２ＤＫ,65,,,,,ＳＲＣ,住宅,,,,,,,,2010年第３四半期,未改装,,6.799340549453582
17000165,中古マンション等,,17201,石川県,金沢市,有松,金沢,30分?60分,４ＬＤＫ,75,,,,平成8年,,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第４四半期,未改装,調停・競売等,7.113943352306837
17002623,中古マンション等,,17201,石川県,金沢市,西念,金沢,13,３ＬＤＫ,65,,,,平成11年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第２四半期,,,7.230448921378274
17020536,中古マンション等,,17201,石川県,金沢市,新神田,金沢,30分?60分,４ＬＤＫ,80,,,,平成14年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,未改装,調停・競売等,7.079181246047625
17003131,中古マンション等,,17201,石川県,金沢市,新神田,西金沢,28,１ＬＤＫ,55,,,,平成14年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,未改装,,7.041392685158225
17004661,中古マンション等,,17201,石川県,金沢市,中村町,金沢,25,２ＤＫ,45,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第３四半期,改装済,,6.897627091290442
17022450,中古マンション等,,17201,石川県,金沢市,玉川町,金沢,13,３ＬＤＫ,65,,,,昭和63年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2011年第１四半期,未改装,,6.949390006644912
17009379,中古マンション等,,17203,石川県,小松市,土居原町,小松,4,２ＬＤＫ,75,,,,平成21年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第２四半期,未改装,,7.342422680822207
17031024,中古マンション等,,17201,石川県,金沢市,新神田,金沢,26,４ＬＤＫ,100,,,,昭和56年,木造,住宅,,,,,第２種住居地域,60.0,200.0,2013年第２四半期,,調停・競売等,7.041392685158225
17013096,中古マンション等,,17210,石川県,白山市,相木町,松任,2,１Ｋ,20,,,,平成5年,ＲＣ,,住宅,,,,工業地域,60.0,200.0,2017年第３四半期,未改装,,6.414973347970818
17000465,中古マンション等,,17201,石川県,金沢市,泉野出町,金沢,1H?1H30,３ＬＤＫ,90,,,,,ＲＣ,,住宅,,,,,,,2018年第３四半期,改装済,,7.079181246047625
17014915,中古マンション等,,17210,石川県,白山市,八ツ矢新町,松任,8,２ＤＫ,45,,,,平成2年,,,住宅,,,,準工業地域,60.0,200.0,2019年第４四半期,未改装,,6.633468455579586
17005302,中古マンション等,,17201,石川県,金沢市,彦三町,金沢,14,１Ｋ,15,,,,昭和59年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第３四半期,未改装,,6.041392685158225
17039171,中古マンション等,,17201,石川県,金沢市,新神田,金沢,,４ＬＤＫ,95,,,,昭和57年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第３四半期,,,7.041392685158225
17029167,中古マンション等,,17201,石川県,金沢市,富樫,金沢,1H?1H30,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2012年第１四半期,改装済,,7.041392685158225
17039371,中古マンション等,,17201,石川県,金沢市,高柳町,,,２ＬＤＫ,70,,,,平成9年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2008年第４四半期,未改装,調停・競売等,6.838849090737256
17000672,中古マンション等,,17201,石川県,金沢市,糸田新町,金沢,30分?60分,２ＬＤＫ,50,,,,平成9年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第４四半期,未改装,,6.732393759822968
17020370,中古マンション等,,17201,石川県,金沢市,並木町,金沢,29,３ＬＤＫ,125,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,,,2014年第１四半期,未改装,,7.278753600952829
17000525,中古マンション等,,17201,石川県,金沢市,泉野町,金沢,30分?60分,４ＬＤＫ,85,,,,,,,住宅,,,,,,,2017年第４四半期,改装済,,7.079181246047625
17031311,中古マンション等,,17201,石川県,金沢市,高柳町,東金沢,5,４ＬＤＫ,90,,,,平成11年,ＳＲＣ,住宅,,,,,準工業地域,,,2013年第４四半期,未改装,,7.146128035678238
17029611,中古マンション等,,17201,石川県,金沢市,本町,金沢,6,３ＬＤＫ,75,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第１四半期,,,7.491361693834273
17001026,中古マンション等,,17201,石川県,金沢市,扇町,金沢,30分?60分,１ＬＤＫ,40,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第４四半期,未改装,,6.799340549453582
17030793,中古マンション等,,17201,石川県,金沢市,西念,金沢,18,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第４四半期,未改装,,7.176091259055681
17004692,中古マンション等,,17201,石川県,金沢市,並木町,金沢,26,２ＬＤＫ,55,,,,平成17年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第１四半期,未改装,,7.041392685158225
